ID,CRC.222,CRC.57,CRC.82,CRC.220,CRC.90,CRC.180,CRC.151,CRC.143,CRC.235,CRC.238,CRC.104,CRC.160,CRC.97,CRC.66,CRC.96,CRC.134,CRC.207,CRC.132,CRC.190,CRC.204,CRC.102,CRC.121,CRC.144,CRC.17,CRC.50,CRC.9,CRC.145,CRC.199,CRC.136,CRC.6,CRC.225,CRC.110,CRC.152,CRC.46,CRC.157,CRC.118,CRC.149,CRC.48,CRC.206,CRC.5,CRC.47,CRC.60,CRC.219,CRC.27,CRC.169,CRC.231,CRC.119,CRC.18,CRC.164,CRC.163,CRC.130,CRC.100,CRC.191,CRC.173,CRC.109,CRC.205,CRC.55,CRC.183,CRC.116,CRC.87,CRC.88,CRC.139,CRC.166,CRC.77,CRC.86,CRC.175,CRC.23,CRC.105,CRC.10,CRC.141,CRC.52,CRC.215,CRC.198,CRC.12,CRC.42,CRC.240,CRC.58,CRC.233,CRC.171,CRC.53,CRC.44,CRC.93,CRC.35,CRC.39,CRC.80,CRC.224,CRC.140,CRC.36,CRC.65,CRC.22,CRC.43,CRC.192,CRC.216,CRC.229,CRC.232,CRC.189,CRC.135,CRC.7,CRC.146,CRC.156,CRC.178,CRC.25,CRC.227,CRC.213,CRC.195,CRC.237,CRC.214,CRC.234,CRC.186,CRC.197,CRC.188,CRC.172,CRC.210,CRC.182,CRC.89,CRC.24,CRC.174,CRC.113,CRC.211,CRC.239,CRC.40,CRC.161,CRC.202,CRC.230,CRC.201,CRC.170,CRC.196,CRC.19,CRC.194,CRC.177,CRC.193
Root;k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales;f__,0.094086022,0.030103211,0.025292323,0.42740393,0.058823529,0.091194072,0.023809524,0.045605307,0.038131929,0.02063896,0.021785971,0.081226828,0.073557561,0.041992188,0.11990835,0.051274706,0.066132676,0.046774687,0.042115903,0.198726694,0.06841964,0.054664415,0.072243346,0.065221074,0.067569262,0.092283298,0.048975672,0.020408163,0,0.098858648,0.101747174,0.066705676,0.065847051,0.022715173,0.068994181,0.217868912,0.148148148,0.055966549,0.06029526,0.102564103,0.076070744,0.031409168,0.02999226,0.031213873,0.055882353,0.057803468,0.067226891,0.043915344,0.125318066,0.0497543,0.046678636,0.123505976,0.070123088,0.029479406,0.095936322,0.082564962,0,0.008611599,0.04738331,0.108389369,0.117647059,0.043902439,0.1264637,0.074980774,0.084560829,0.022727273,0.052285714,0.000841893,0.07360673,0.061705989,0.144128723,0.07621308,0.143295019,0.079356271,0.08988764,0.085404215,0.047428457,0.056235244,0.041758242,0.072758944,0.0720422,0.068060498,0.243914314,0.083497229,0.04515692,0.044727391,0.082125604,0.195496729,0.053880546,0.093382522,0.036837748,0.087926173,0.089337176,0.080516899,0,0.145688153,0.044649022,0,0.079776067,0.062403301,0.051055783,0.034582133,0.11047836,0.036543935,0.047623583,0.228311799,0.067289323,0.077571669,0.179292929,0.020615015,0.084256139,0.084026952,0.096307829,0.026002644,0.053035432,0.087412587,0.069666183,0.036392052,0.045911296,0.039149199,0.022222222,0.119655172,0.069914791,0.104560623,0.06891635,0.10218768,0.29819346,0.077130347,0.025746823,0.028998779,0.070712593
Root;k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales;f__Coriobacteriaceae,0.004032258,0.00516055,0.005210981,0.003303773,0,0.002564833,0.119047619,0.008706468,0.00062898,0.006785411,0.005266938,0.00842602,0.002734482,0.006054688,0.003564155,0.020910914,0.044156911,0.001222868,0.009770889,0.070713961,0.006439496,0.009708738,0.011406844,0.004912756,0.009527391,0.059408034,0.000960307,0.006802721,0,0.000877963,0.03117506,0.000975229,0.017712023,0.000887311,0.00166251,0.077810326,0.028138528,0.00096494,0.004040404,0.003287311,0.009588749,0.005093379,0.004256966,0.017726397,0.011764706,0.007921216,0.002653693,0.000529101,0.001590331,0.036855037,0.032572454,0.028109783,0.082431928,0.010035543,0.00104734,0.002514669,0,0.000351494,0.059052334,0.006564201,0,0.001084011,0.048009368,0.017303256,0.048008729,0.015151515,0.017428571,0.002862435,0.004206099,0.00674099,0.011982198,0.04193038,0.001787995,0.01609323,0.003210273,0.006291287,0.005403242,0.001073192,0.003846154,0.013667426,0.00844009,0.006672598,0.015092502,0.003844091,0.01715963,0.013712047,0.067330918,0.012475278,0.01490313,0.01844593,0.006705298,0.006152269,0.020172911,0.015904573,0,0.00108885,0.01703107,0.013157895,0.00419874,0.001805054,0.001575796,0.014671208,0.004365983,0.000734551,0.001428707,0.010080931,0.038208448,0.021922428,0.003787879,0.00292046,0.003851709,0.04359889,0.033140569,0.001983253,0.039494471,0.022727273,0.01161103,0.008707301,0.04002079,0.004623921,0,0.139655172,0.004369674,0.010011123,0.023764259,0.033390904,0.01303453,0.003368137,0.002805744,0.001221001,0.000546747
Root;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae,0,0.000430046,0.006354855,0.00434707,0.005347594,0,0,0.001243781,0.000786225,0.002827255,0,0,0,0.001953125,0.002291242,0.000859353,0,0.000305717,0.000336927,0,0.001073249,0,0.001169933,0.002371675,0.016547574,0.008562368,0.003841229,0,0,0.007726076,0.002055498,0.000390092,0.009168577,0.045252884,0,0.004210912,0,0.003216468,0.000932401,0.000328731,0.043895163,0.000848896,0.000193498,0.018111753,0.001470588,0.001070435,0,0.001058201,0,0.002149877,0.001538856,0.034307216,0.015292801,0.005435919,0.000209468,0.002095557,0,0,0.00106082,0.001601025,0.058823529,0.000271003,0.00234192,0.001409895,0.000545554,0,0.005142857,0,0.011216264,0.00233342,0.01609038,0,0,0.000554939,0.006420546,0.003932054,0.00020012,0.001502468,0.006043956,0.010317567,0.008892238,0.06227758,0.09104187,0.000536385,0.000677354,0,0.009963768,0.00182565,0.001261034,0.000922297,8.28E-05,0.009997437,0.011527378,0.002485089,0.031746032,0.00065331,0.017491369,0,0.000139958,0.008767406,0.001260637,0.000261986,0,0.000642733,0.001142966,0.000425955,0,0,0.023989899,0.005497337,0.003370246,0,0.00022242,0.000661084,0.013992327,0.017482517,0.008708273,0.010493414,0.00017325,0.000924784,0.022222222,0.002413793,0,0.000158907,0.000237643,0,0.000686028,0,0.000165044,0.005799756,0.000182249
Root;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__[Coprobacillaceae],0,0.001146789,0.001652262,0.000521648,0,0.000284981,0,0.002487562,0.000550358,0.014136274,0.000239406,0.000337041,0,0.001171875,0.00712831,0,0.000205381,0.001222868,0.007749326,0.000454752,0,0.00443225,0.001462416,0.010672539,0.004512975,0.005708245,0,0,0,0.001580334,0.001027749,0.004486054,0.025213586,0.004259095,0.003325021,0.001647748,0.001202501,0,0.001864802,0,0.086724909,0,0.002321981,0.003468208,0.001838235,0.007921216,0.001031992,0.002116402,0.000318066,0.000921376,0.000256476,0.076139885,0,0.041396613,0.010054462,0.000419111,0,0,0.003182461,0.006564201,0,0.000542005,0.00204918,0.003204307,0.023186034,0,0.008285714,0,0.004556607,0.007778066,0.036631291,0,0.001787995,0,0.005617978,0.0246933,0.002801681,0.003004937,0.001373626,0.004689803,0.012207988,0.002224199,0.038461538,0.001251564,0.032964552,0,0.004528986,0.002129925,0.004470939,0.001383445,0.004884106,0.001281723,0.005763689,0.000994036,0,0.034625436,0.001380898,0,0,0,0.002206114,0.018077024,0.000949127,0.000918189,0.008476998,0.025273321,0,0,0.180555556,0.011681842,0.004333173,0.009116132,0.00044484,0.002644337,0.004287971,0.008741259,0.007256894,0.000446528,0.00017325,0.000924784,0,0.000344828,0.004369674,0.00047672,0.000237643,0.000287853,0.000457352,0.006399461,0.000825219,0.002442002,0.000182249
Root;k__Bacteria;p__Firmicutes;c__RF3;o__;f__,0,0,0,0,0,0,0,0.000414594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292483,0.000169405,0,0.000105708,0,0,0,0.000877963,0,0,0,0,0,0,0,0,0,0,0,0,0.002128483,0,0,0,0,0,0.000318066,0.000614251,0,0,0,0,0,0,0,0,0,0.00064041,0,0,0,0,0,0,0,0.000336757,0,0,0,0,0,0,0,0,0,0.000214638,0,0,0,0,0,0,0,0,0,0,0.004929497,0,0,0.000256345,0,0,0,0,0,0,0,0,0,0,0,0.000183638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Root;k__Bacteria;p__Fusobacteria;c__Fusobacteria;o__Fusobacteriales;f__Fusobacteriaceae,0.004032258,0,0,0,0,0,0,0,0,0.000565451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677622,0,0.000317125,0,0,0,0,0,0,0,0.000532387,0,0,0.001202501,0.000321647,0,0.013477975,0,0,0,0.002312139,0,0.001070435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128172,0,0,0,0.000168379,0,0,0,0,0,0,0,0,0,0,0,0.288489883,0.000150716,0,0.001460565,0,0,0.000163239,0,0.00060855,0,0.000230574,8.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004225979,0.114147201,0,0,0,0,0,0.000308261,0,0,0,0.003019228,0,0,0,0,0.000330087,0,0.000911245
Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__,0,0,0.000762583,0,0,0.000284981,0,0,0,0,0,0,0,0,0,0.005442567,0,0,0,0,0.000268312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001683502,0,0,0,0,0,0,0,0,0.000428174,0,0.005820106,0,0,0,0,0,0,0.000209468,0.000419111,0,0,0,0,0,0,0,0,0,0,0.000285714,0,0,0,0,0,0,0,0,0,0,0.000214638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001815481,0.00030525,0.001275743
Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae,0,0,0.000127097,0,0,0,0,0,7.86E-05,0,0.000239406,0,0,0.000195313,0,0.000572902,0,0,0,0,0.001073249,0,0,0,0,0,0,0,0,0,0,0.001170275,0,0.000354925,0,0,0,0,0,0,0,0,0.001354489,0,0,0,0,0.000529101,0,0.000307125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603865,0,0.001146395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171792,0,0,0,0.001322168,0,0,0,0,0,0.000616523,0,0,0,0,0,0.000287853,0,0,0,0,0
Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae,0,0.000286697,0.000635486,0,0,0.001709889,0,0.000829187,0.001022093,0,0,0,0.001093793,0.000390625,0.000254582,0.001718705,0.003902239,0.000611434,0.001010782,0,0.001341562,0.000844238,0.000292483,0.000169405,0,0,0,0,0,0,0,0,0.002292144,0.000709849,0.000415628,0,0,0,0,0,0,0,0.000580495,0,0,0,0,0,0,0.000307125,0.000512952,0,0,0,0.001885212,0.002095557,0,0,0,0,0,0,0,0.000769034,0.000272777,0,0,0,0.001752541,0,0.000684697,0,0,0,0,0.000786411,0.00080048,0.000429277,0,0.001071955,0,0,0,0.000178795,0,0,0,0.000152138,0.000114639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000379651,0.000459095,0.006762549,0,0,0,0,0.001202543,0,0,0.00088968,0.000881446,0,0,0,0,0,0,0,0.000689655,0.004151191,0.000317813,0.002138783,0.000287853,0.000686028,0,0.001155306,0.00030525,0.004738473
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae,0,0.000143349,0.00482969,0,0,0.001424907,0,0,0.001572451,0.000565451,0.000718219,0,0.001914137,0.001367188,0.00610998,0.006015468,0.000410762,0.00794864,0.001347709,0,0.001609874,0.004010131,0,0.002541081,0.00012536,0.000211416,0,0,0,0.000175593,0.000513875,0.00234055,0.00125026,0,0.000831255,0.000732332,0,0.000321647,0.000777001,0.000657462,0,0,0.002128483,0.003853565,0.001102941,0.003639478,0,0.005291005,0,0.000614251,0.010515517,0,0,0,0.000628404,0.005029338,0,0,0.000353607,0,0,0.000271003,0.0014637,0.000897206,0,0,0,0.005388112,0,0.003889033,0.000684697,0,0,0,0,0.000314564,0.012407444,0,0,0.000669972,0.00075358,0,0,0,0,0.000489716,0.002717391,0.00182565,0.000343918,0,0.000662252,0,0,0,0,0,0,0,0,0.001547189,0.004097069,0,0.001138952,0.000183638,0.001428707,0,0,0,0,0.017179179,0,0,0.00044484,0.053547818,0.000451365,0,0,0.001339585,0,0,0,0,0.001310902,0.001112347,0.002376426,0,0.000457352,0.000336814,0.0052814,0.001526252,0.002186987
Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001524648,0,0.002325581,0,0,0,0.001053556,0,0,0,0,0,0.000183083,0,0.00096494,0,0.002301118,0,0,0,0,0,0,0.000147427,0.000529101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001752541,0,0,0,0,0.001109878,0.000802568,0,0,0,0,0,0,0,0.00194742,0.001251564,0,0,0,0.000304275,0,0.004150334,0.000827815,0,0,0,0,0,0,0,0,0,0,0.001309929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Root;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,0.004032258,0.000286697,0,0,0,0,0,0,0,0,0.002872875,0,0,0.003320313,0,0.00315096,0.000616143,0.004280037,0,0,0.000536625,0,0.001754899,0.001863459,0,0.001374207,0,0,0,0.002107112,0,0.000390092,0.001041884,0.000532387,0,0,0,0,0,0,0.000426167,0,0.000193498,0,0.001470588,0.002997217,0.000294855,0.001058201,0,0.000307125,0.000256476,0,0.000372995,0.000836295,0,0.000419111,0,0,0,0,0,0,0.00087822,0.000128172,0,0,0.000571429,0.000168379,0,0.005444646,0,0,0,0,0.001605136,0,0.001400841,0.000643915,0,0.000133994,0,0,0,0,0.000677354,0,0,0.000304275,0.000917116,0,0,0,0,0,0,0,0,0,0,0,0,0.000523972,0,0.000275457,0.00438137,0.00028397,0,0,0,0,0,0,0.004670819,0.002644337,0.001579779,0,0,0,0,0.00215783,0,0,0.005462093,0,0,0.000863558,0.000228676,0,0,0.002136752,0.003827228
Root;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,0,0.002150229,0.001398068,0.000173883,0.005347594,0.000284981,0,0,0.000550358,0,0,0,0.001093793,0.000195313,0,0.001432254,0.001232286,0,0.001010782,0,0.00348806,0.003165893,0,0.000508216,0,0,0,0,0,0.000526778,0.000685166,0,0.003542405,0.001064774,0.000831255,0,0,0,0.001243201,0.000328731,0,0,0.001741486,0.001541426,0.000735294,0.000642261,0,0,0,0,0.002051808,0,0.000372995,0,0.001256808,0.000419111,0,0,0,0,0,0,0,0.000256345,0.000818331,0,0.001142857,0,0,0,0,0,0.001787995,0,0,0.000314564,0,0,0,0.000401983,0,0.00044484,0,0.000446987,0,0.000816193,0.000603865,0.000304275,0.000229279,0,0.000993377,0,0,0,0,0.00043554,0,0,0.000139958,0,0,0.000785958,0.001898254,0.000275457,0.000285741,0,0.000212269,0,0,0.003779419,0.000481464,0,0.00022242,0.001101807,0,0,0,0.002902434,0,0.001233046,0,0.000344828,0,0.000317813,0.000475285,0.000287853,0,0.000673627,0.000165044,0,0.008018954
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__,0.010752688,0,0,0,0,0,0,0,0.000157245,0,0,0,0,0.002148438,0,0,0,0,0,0.002728513,0,0.000422119,0.079555426,0,0.00012536,0.000845666,0,0,0,0.001755926,0,0,0,0,0,0,0,0,0,0.006903353,0,0,0.012770898,0,0,0.000428174,0,0,0,0.004299754,0,0,0,0,0,0,0,0.008260105,0,0,0.117647059,0.027100271,0,0.00794668,0,0.022727273,0,0.000168379,0,0,0,0.000263713,0.004597701,0.001664817,0.000802568,0,0,0,0,0,0.000150716,0,0,8.94E-05,0,0,0,0.004564126,0,0,0,0.004870546,0,0,0,0,0,0,0,0,0,0,0,0.000459095,9.52E-05,0,0.008915305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012805854,0.022566521,0,0,0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae,0.158602151,0.016198394,0.000254194,0.004173187,0,0,0,0.000414594,0.007390518,0.030534351,0,0.000337041,0,0.00625,0.000763747,0.000859353,0.001848429,0,0.009770889,0.026148249,0.000268312,0.02173913,0.190406552,0,0.02143663,0.046300211,0,0,0,0.001053556,0.001541624,0,0.001667014,0.000354925,0,0,0.0002405,0.002894821,0.000621601,0.00591716,0.008097166,0.007640068,0.165441176,0.045086705,0,0.048811818,0,0.000529101,0,0.008292383,0,0,0.002237971,0,0,0.012992456,0,0.389103691,0.000353607,0.001761127,0,0.169918699,0.00087822,0.032427583,0,0.015151515,0.002285714,0.251220744,0.004206099,0,0,0.002109705,0.167560664,0.001664817,0.026484751,0.001887386,0.00060036,0.000429277,0,0.000535977,0,0.002669039,0.000486855,0.000268192,0,0.002611818,0.002415459,0.00182565,0.000114639,0.000461148,0.000331126,0.005126891,0,0,0.031746032,0.00043554,0.00023015,0,0,0,0.000315159,0.002357873,0.003606682,0.002846387,9.52E-05,0.082493256,0.000212269,0,0.023989899,0.000515375,0,0.000792707,0.011120996,0.001101807,0,0,0.001451379,0.072560839,0.001212751,0.009556104,0,0.008965517,0.000218484,0.000317813,0.001663498,0,0.161902584,0.017851128,0.000165044,0,0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,0,0,0.000508388,0,0,0,0,0.001658375,0.000864848,0.004523608,0,0,0,0.000195313,0,0,0.000410762,0,0,0,0,0,0,0.000677622,0,0.000105708,0,0,0,0,0,0,0,0.000354925,0,0,0,0.003538115,0.0001554,0.003287311,0,0.000848896,0.001547988,0.001541426,0,0,0,0.001587302,0,0.002149877,0,0,0,0,0,0,0.095238095,0,0,0,0,0.000271003,0,0.000897206,0,0,0.002285714,0.001010271,0.000701016,0,0,0,0,0.001109878,0.000802568,0,0,0,0,0,0,0,0.001460565,0.000625782,0,0,0,0.000304275,0.000343918,0.000230574,0.000910596,0,0,0,0,0,0.000690449,0,0,0,0,0.003929788,0.000189825,0,0,0,0,0,0.001262626,0,0,0,0,0.016967827,0,0,0,0,0,0,0,0,0,0.000794534,0,0,0,0.001010441,0.000165044,0,0
Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062513,0,0,0.000183083,0,0,0,0,0,0,0.000193498,0.000385356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000480307,0,0,0.00029274,0,0,0,0,0,0,0,0.000684697,0,0,0,0.000802568,0.000157282,0,0.000858553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52E-05,0,0,0.001686341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158907,0,0,0.066544706,0,0,0.00030525,0
Root;k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063925,0,0.000193498,0,0,0.028045386,0,0.000529101,0.001272265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001142857,0,0,0.000518538,0,0,0,0,0,0.000786411,0,0,0.001373626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000279916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000893056,0,0,0,0,0,0,0.000475285,0,0,0,0.000660175,0,0
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__,0,0,0,0,0,0,0,0,0,0,0.000239406,0,0,0,0.000254582,0.000286451,0,0,0.001347709,0,0,0,0,0,0,0.000105708,0,0,0,0,0,0,0,0.006921029,0,0,0,0,0,0.002629849,0.000213083,0.004244482,0,0,0,0,0,0,0,0.000614251,0,0,0,0,0.00104734,0,0,0,0,0.002401537,0,0.000542005,0,0,0,0,0,0,0.000350508,0,0.000342349,0,0,0,0.002407705,0,0,0,0,0,0.000904295,0,0,8.94E-05,0,0,0,0,0.000229279,0,0,0,0,0,0,0,0,0,0,0,0,0.000261986,0,0,0,0,0,0,0,0.010135716,0,0,0,0,0.000225683,0,0,0,0,0,0,0.000344828,0,0,0,0,0,0,0,0,0
Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae,0,0.000143349,0,0,0,0,0,0,0.002122808,0,0,0,0,0.000195313,0,0,0,0.000305717,0.001010782,0,0,0.000422119,0,0,0.000626802,0,0,0,0,0,0,0,0,0.005856256,0,0,0,0,0,0,0.008310249,0.001697793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007963118,0,0,0,0,0,0.004336043,0,0.000512689,0,0,0,0,0,0,0,0,0,0,0,0.002516515,0,0,0,0.003617848,0.000150716,0,0,0,0,0,0.01147343,0,0,0,0.000248344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476236,0,0,0,0,0.000171792,0.000481464,0,0,0,0.000225683,0,0,0.002679169,0,0,0,0,0,0,0,0,0,0.003368137,0,0,0
Root;k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__,0,0,0,0,0,0,0,0,7.86E-05,0.000565451,0.000239406,0,0,0,0,0,0.000616143,0,0.002695418,0,0,0,0.000292483,0,0,0,0.00128041,0,0,0,0,0,0,0.002129547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000627221,0.000209468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000518538,0,0,0,0,0,0.001730104,0,0,0,0,0,0,0,0.00071518,0,0.002285341,0,0,0.000114639,0,0.005960265,0.000512689,0,0,0.031746032,0.007839721,0,0,0,0,0,0,0,0,0,0.00028397,0,0,0,0,0,0,0,0,0,0,0,0,0.005544006,0,0,0,0,0,0,0,0,0,0.001650437,0,0
Root;k__Archaea;p__Euryarchaeota;c__[Parvarchaea];o__YLA114;f__;g__,0,0,0,0.000347766,0,0.000284981,0,0,7.86E-05,0,0,0,0,0,0,0,0,0,0,0.000909504,0,0,0.000292483,0,0,0.000105708,0,0,0,0.000175593,0.000171292,0,0,0,0,0,0,0,0.0003108,0,0,0,0,0,0,0,0,0,0,0,0,0.000221337,0,0,0,0,0,0,0.00106082,0.000160102,0,0,0.00058548,0.000128172,0.000272777,0,0,0,0,0,0,0,0,0.000554939,0,0.000157282,0,0,0.000549451,0,0,0,0,0.000178795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189825,0.000183638,0.000285741,0,0,0,0,0,0,0.000396354,0,0,0,0,0,0,0.00017325,0.000308261,0,0,0,0.000317813,0,0,0,0,0,0,0
Root;k__Bacteria;p__;c__;o__;f__;g__,0,0,0.000254194,0,0,0,0.031746032,0.000829187,0,0,0,0,0.000546896,0,0,0.000859353,0,0.001834301,0,0,0,0.00021106,0.001462416,0,0,0.000211416,0,0,0,0.000175593,0,0.000780183,0,0.001419698,0,0,0,0.000643294,0,0,0,0,0,0,0,0.000856348,0,0,0,0.002457002,0,0,0,0,0,0.000419111,0,0.000175747,0,0.000160102,0,0.000271003,0.00087822,0.000128172,0,0,0,0,0,0,0,0,0,0,0.000802568,0,0,0,0.000274725,0,0.000452148,0,0,0.001251564,0,0,0,0,0,0,0,0.001281723,0,0,0,0.00021777,0,0,0.000279916,0,0,0.001309929,0,0.000550914,9.52E-05,0,0,0,0,0.000515375,0.001444391,0,0,0,0.000225683,0,0.002902758,0,0,0.000924784,0,0,0.000436967,0.000317813,0,0,0,0,0,0,0
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces,0,0,0.000254194,0,0,0.000569963,0,0.002487562,0,0,0.000239406,0,0,0.000585938,0.001272912,0.000286451,0.000821524,0.000305717,0.000673854,0.000227376,0.000268312,0,0.001169933,0.000847027,0,0.000211416,0,0,0,0.001229148,0.001884207,0,0.000208377,0,0,0.000183083,0.000481,0,0.0003108,0.000657462,0.000852333,0,0,0,0,0.000214087,0,0.000529101,0,0.000921376,0,0.000442674,0.000372995,0.002299812,0,0,0,0.001054482,0,0,0,0,0,0.000384517,0,0,0.000285714,0.00454622,0.000350508,0,0.000684697,0,0.000255428,0.002219756,0,0.004561183,0.00060036,0,0,0.000535977,0.000301432,0,0.00097371,0,0,0,0.000603865,0.0012171,0.000114639,0.000230574,0.000248344,0.000512689,0,0,0,0.00043554,0,0,0,0,0,0.000785958,0,0.000275457,0.000380989,0,0,0,0,0.000343584,0,0.000792707,0.00044484,0,0.000677048,0,0,0,0,0,0,0,0.000655451,0.000317813,0.000237643,0,0,0,0,0,0.000364498
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Parascardovia,0.002688172,0.000143349,0,0.000347766,0,0,0,0,0,0.000282725,0,0,0,0.000195313,0.000254582,0,0,0,0,0.000909504,0,0,0,0.000169405,0.00012536,0.001162791,0,0,0,0.000351185,0,0,0,0.000887311,0,0.000549249,0,0.000643294,0,0.000328731,0.000426167,0,0.000773994,0.000770713,0,0,0.000884564,0,0,0,0,0.000221337,0.000372995,0.000836295,0,0,0,0,0.00106082,0,0,0,0,0.000384517,0,0,0.001714286,0.003199192,0,0,0,0,0,0.001664817,0,0.000786411,0,0.000429277,0,0,0.000904295,0,0.006329114,0.000446987,0,0,0.003321256,0.001369238,0,0.000691722,0.000413907,0,0,0,0,0.00021777,0,0,0,0,0.000630318,0.000785958,0,0,9.52E-05,0.000141985,0,0,0,0,0.000481464,0.000396354,0,0.000440723,0,0,0,0,0.00017325,0,0,0.001724138,0,0,0,0,0,0,0,0,0
Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia,0,0,0,0,0,0,0,0,7.86E-05,0,0,0,0,0.000390625,0,0,0,0,0,0,0,0,0,0.001016432,0,0.000845666,0,0,0,0.000877963,0,0,0,0.000709849,0,0,0,0.003216468,0,0.000328731,0.000852333,0,0,0.001926782,0,0,0,0.000529101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128172,0,0,0.020285714,0.001347028,0,0.000259269,0,0,0,0,0,0,0,0,0,0,0.001959307,0,0.005355404,0.00107277,0,0,0,0.001673513,0,0.004150334,0.000248344,0,0,0,0,0,0,0,0.001679496,0,0,0.001309929,0,0,0,0,0,0,0,0,0.000481464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006399461,0,0,0
